system,intent_id,rep,complexity,ue_band,scenario,category,deployment_time_s,config_error_rate,resource_accuracy,interventions,intent_to_deploy_accuracy,policy_violation_rate,error
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}, {""sst"": 3, ""sd"": ""00000"
b4r,P083,2,complex,500,steady,perfect,20.953,0.0,0.0973,1,0,0.0,
b4r,P083,3,complex,500,steady,perfect,17.47,0.0,0.3966,1,0,0.0,
b4r,P083,4,complex,500,steady,perfect,17.507,0.0,0.3966,1,0,0.0,
b4r,P084,0,simple,50,steady,perfect,18.266,0.0,0.0,0,0,0.0,
b4r,P084,1,simple,50,steady,perfect,16.88,0.0,0.0,0,0,0.0,
b4r,P084,2,simple,50,steady,perfect,16.832,0.0,0.0,0,0,0.0,
b4r,P084,3,simple,50,steady,perfect,17.906,0.0,0.0,0,0,0.0,
b4r,P084,4,simple,50,steady,perfect,18.267,0.0,0.0,0,0,0.0,
b4r,P085,0,medium,200,steady,perfect,18.342,0.0,0.0,0,0,0.0,
b4r,P085,1,medium,200,steady,perfect,16.297,0.0,0.0,0,0,0.0,
b4r,P085,2,medium,200,steady,perfect,16.511,0.0,0.0,0,0,0.0,
b4r,P085,3,medium,200,steady,perfect,16.844,0.0,0.0,0,0,0.0,
b4r,P085,4,medium,200,steady,perfect,16.3,0.0,0.0,0,0,0.0,
b4r,P086,0,simple,50,bursty-headroom,perfect,16.342,0.0,0.0,0,0,0.0,
b4r,P086,1,simple,50,bursty-headroom,perfect,16.848,0.0,0.0,0,0,0.0,
b4r,P086,2,simple,50,bursty-headroom,perfect,16.881,0.0,0.0,0,0,0.0,
b4r,P086,3,simple,50,bursty-headroom,perfect,16.923,0.0,0.0,0,0,0.0,
b4r,P086,4,simple,50,bursty-headroom,perfect,16.469,0.0,0.0,0,0,0.0,
b4r,P087,0,medium,500,bursty-headroom,perfect,16.843,0.0,0.0,0,0,0.0,
b4r,P087,1,medium,500,bursty-headroom,perfect,16.817,0.0,0.0,0,0,0.0,
b4r,P087,2,medium,500,bursty-headroom,perfect,16.824,0.0,0.0,0,0,0.0,
b4r,P087,3,medium,500,bursty-headroom,perfect,18.115,0.0,0.0,0,0,0.0,
b4r,P087,4,medium,500,bursty-headroom,perfect,16.835,0.0,0.0,0,0,0.0,
b4r,P088,0,complex,500,sinusoidal-autoscale,perfect,17.042,0.0,0.0047,1,0,0.0,
b4r,P088,1,complex,500,sinusoidal-autoscale,perfect,17.046,0.0,0.0047,1,0,0.0,
b4r,P088,2,complex,500,sinusoidal-autoscale,perfect,16.819,0.0,0.0,1,0,0.0,
b4r,P088,3,complex,500,sinusoidal-autoscale,perfect,16.883,0.0,0.0,1,0,0.0,
b4r,P088,4,complex,500,sinusoidal-autoscale,perfect,16.89,0.0,0.0,1,0,0.0,
b4r,P089,0,simple,50,fault-HA,perfect,16.866,0.0,0.0,0,0,0.0,
b4r,P089,1,simple,50,fault-HA,perfect,16.865,0.0,0.0,0,0,0.0,
b4r,P089,2,simple,50,fault-HA,perfect,16.977,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""5G-HA-URLLC"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 2, ""sd"": ""000002"", ""description"": ""High Availability URLLC""}],
    ""dnns"": [""inter"
b4r,P089,3,simple,50,fault-HA,perfect,16.863,0.0,0.0,0,0,0.0,
b4r,P089,4,simple,50,fault-HA,perfect,16.794,0.0,0.0,0,0,0.0,
b4r,P090,0,medium,200,fault-HA,perfect,17.996,0.0,0.0249,1,0,0.0,
b4r,P090,1,medium,200,fault-HA,perfect,23.042,0.0,0.4134,0,0,0.0,
b4r,P090,2,medium,200,fault-HA,perfect,17.754,0.0,0.267,1,0,0.0,
b4r,P090,3,medium,200,fault-HA,perfect,20.133,0.0,0.1859,0,0,0.0,
b4r,P090,4,medium,200,fault-HA,perfect,20.223,0.0,0.4197,0,0,0.0,
b4r,P091,0,simple,200,steady,perfect,16.839,0.0,0.0,0,0,0.0,
b4r,P091,1,simple,200,steady,perfect,16.712,0.0,0.0,0,0,0.0,
b4r,P091,2,simple,200,steady,perfect,16.29,0.0,0.0,0,0,0.0,
b4r,P091,3,simple,200,steady,perfect,17.918,0.0,0.0,0,0,0.0,
b4r,P091,4,simple,200,steady,perfect,16.841,0.0,0.0,0,0,0.0,
b4r,P092,0,medium,500,steady,perfect,17.002,0.0,0.0,0,0,0.0,
b4r,P092,1,medium,500,steady,perfect,16.835,0.0,0.0,0,0,0.0,
b4r,P092,2,medium,500,steady,perfect,16.5,0.0,0.0016,0,0,0.0,
b4r,P092,3,medium,500,steady,perfect,16.839,0.0,0.0,0,0,0.0,
b4r,P092,4,medium,500,steady,perfect,16.846,0.0,0.0,0,0,0.0,
b4r,P093,0,complex,500,steady,perfect,18.245,0.0,0.3624,1,0,0.0,
b4r,P093,1,complex,500,steady,perfect,19.541,0.0,0.3624,1,0,0.0,
b4r,P093,2,complex,500,steady,perfect,23.326,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""5G-Core-Tri-Slice"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [
      {""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""},
      {""sst"": 2, """
b4r,P093,3,complex,500,steady,perfect,18.5,0.0,0.3624,1,0,0.0,
b4r,P093,4,complex,500,steady,perfect,23.258,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""5G-Core-Tri-Slice"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [
      {""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""},
      {""sst"": 2, """
b4r,P094,0,medium,500,sinusoidal-autoscale,perfect,17.053,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""5G-Deploy-1800UE"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""internet""]
"
b4r,P094,1,medium,500,sinusoidal-autoscale,perfect,17.225,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""5G-Deploy-1800UE"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""internet""]
"
b4r,P094,2,medium,500,sinusoidal-autoscale,perfect,16.812,0.0,0.0,1,0,0.0,
b4r,P094,3,medium,500,sinusoidal-autoscale,perfect,17.188,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""5G-Deploy-1800-Subscribers"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""i"
b4r,P094,4,medium,500,sinusoidal-autoscale,perfect,17.93,0.0,0.0,1,0,0.0,
b4r,P095,0,medium,500,fault-HA,perfect,16.886,0.0,0.3072,0,0,0.0,
b4r,P095,1,medium,500,fault-HA,perfect,16.884,0.0,0.3072,0,0,0.0,
b4r,P095,2,medium,500,fault-HA,perfect,16.82,0.0,0.3271,0,0,0.0,
b4r,P095,3,medium,500,fault-HA,perfect,16.893,0.0,0.3072,0,0,0.0,
b4r,P095,4,medium,500,fault-HA,perfect,16.921,0.0,0.3072,0,0,0.0,
b4r,P096,0,complex,500,fault-HA,perfect,17.562,0.0,0.4894,1,0,0.0,
b4r,P096,1,complex,500,fault-HA,perfect,17.49,0.0,0.4894,1,0,0.0,
b4r,P096,2,complex,500,fault-HA,perfect,17.601,0.0,0.4894,1,0,0.0,
b4r,P096,3,complex,500,fault-HA,perfect,17.742,0.0,0.4859,1,0,0.0,
b4r,P096,4,complex,500,fault-HA,perfect,17.69,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""smart-building-5g"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}, {""sst"": 3, ""sd"": ""000002"""
b4r,P097,0,medium,200,steady,perfect,23.162,0.0,0.2755,0,0,0.0,
b4r,P097,1,medium,200,steady,perfect,28.082,0.0,0.0,0,0,0.0,
b4r,P097,2,medium,200,steady,perfect,23.175,0.0,0.2755,0,0,0.0,
b4r,P097,3,medium,200,steady,perfect,21.271,0.0,0.0,1,0,0.0,
b4r,P097,4,medium,200,steady,perfect,23.29,0.0,0.0,1,0,0.0,
b4r,P098,0,complex,500,steady,perfect,18.582,0.0,0.0,1,0,0.0,
b4r,P098,1,complex,500,steady,perfect,18.852,0.0,0.1211,1,0,0.0,
b4r,P098,2,complex,500,steady,perfect,21.106,0.0,0.0589,1,0,0.0,
b4r,P098,3,complex,500,steady,perfect,21.112,0.0,0.0589,1,0,0.0,
b4r,P098,4,complex,500,steady,perfect,21.116,0.0,0.0589,1,0,0.0,
b4r,P099,0,complex,500,bursty-headroom,perfect,16.86,0.0,0.0,0,0,0.0,
b4r,P099,1,complex,500,bursty-headroom,perfect,17.025,0.0,0.0,0,0,0.0,
b4r,P099,2,complex,500,bursty-headroom,perfect,18.191,0.0,0.0,0,0,0.0,
b4r,P099,3,complex,500,bursty-headroom,perfect,18.152,0.0,0.0,0,0,0.0,
b4r,P099,4,complex,500,bursty-headroom,perfect,17.062,0.0,0.0,0,0,0.0,
b4r,P100,0,medium,200,fault-HA,perfect,17.272,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""5G-HA-URLLC-Safety"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 2, ""sd"": ""000002"", ""description"": ""High Availability URLLC Safety""}],
    """
b4r,P100,1,medium,200,fault-HA,perfect,17.084,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""5G-HA-URLLC-Safety"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 2, ""sd"": ""000002"", ""description"": ""HA URLLC Safety""}],
    ""dnns"": [""intern"
b4r,P100,2,medium,200,fault-HA,perfect,16.912,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""5G-HA-URLLC-Safety"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 2, ""sd"": ""000002"", ""description"": ""High Availability URLLC for Safety Devic"
b4r,P100,3,medium,200,fault-HA,perfect,17.008,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""5G-HA-URLLC-Safety"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 2, ""sd"": ""000002"", ""description"": ""HA URLLC Safety""}],
    ""dnns"": [""intern"
b4r,P100,4,medium,200,fault-HA,perfect,17.063,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""5G-HA-URLLC-Safety"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 2, ""sd"": ""000002"", ""description"": ""High Availability URLLC Safety""}],
    """
b4r,A001,0,simple,50,steady,ambiguous,17.668,0.0,0.0,0,0,0.0,
b4r,A001,1,simple,50,steady,ambiguous,17.674,0.0,0.0,0,0,0.0,
b4r,A001,2,simple,50,steady,ambiguous,16.553,0.0,0.0,0,0,0.0,
b4r,A001,3,simple,50,steady,ambiguous,16.946,0.0,0.0,0,0,0.0,
b4r,A001,4,simple,50,steady,ambiguous,17.667,0.0,0.0,0,0,0.0,
b4r,A002,0,simple,50,steady,ambiguous,17.743,0.0,0.0,0,0,0.0,
b4r,A002,1,simple,50,steady,ambiguous,18.192,0.0,0.0,0,0,0.0,
b4r,A002,2,simple,50,steady,ambiguous,16.942,0.0,0.0,0,0,0.0,
b4r,A002,3,simple,50,steady,ambiguous,18.206,0.0,0.0,0,0,0.0,
b4r,A002,4,simple,50,steady,ambiguous,17.1,0.0,0.0,0,0,0.0,
b4r,A003,0,simple,50,steady,ambiguous,18.289,0.0,0.0,0,0,0.0,
b4r,A003,1,simple,50,steady,ambiguous,17.063,0.0,0.0,0,0,0.0,
b4r,A003,2,simple,50,steady,ambiguous,17.237,0.0,0.0,0,0,0.0,
b4r,A003,3,simple,50,steady,ambiguous,16.501,0.0,0.0,0,0,0.0,
b4r,A003,4,simple,50,steady,ambiguous,16.873,0.0,0.0,0,0,0.0,
b4r,A004,0,simple,50,steady,ambiguous,18.419,0.0,0.0,0,0,0.0,
b4r,A004,1,simple,50,steady,ambiguous,16.755,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""basic-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""internet""]
  }"
b4r,A004,2,simple,50,steady,ambiguous,16.974,0.0,0.0,0,0,0.0,
b4r,A004,3,simple,50,steady,ambiguous,16.865,0.0,0.0,0,0,0.0,
b4r,A004,4,simple,50,steady,ambiguous,18.168,0.0,0.0,0,0,0.0,
b4r,A005,0,simple,50,steady,ambiguous,16.877,0.0,0.0,0,0,0.0,
b4r,A005,1,simple,50,steady,ambiguous,16.84,0.0,0.0,0,0,0.0,
b4r,A005,2,simple,50,steady,ambiguous,16.868,0.0,0.0,0,0,0.0,
b4r,A005,3,simple,50,steady,ambiguous,16.885,0.0,0.0,0,0,0.0,
b4r,A005,4,simple,50,steady,ambiguous,16.777,0.0,0.0,0,0,0.0,
b4r,A006,0,simple,50,steady,ambiguous,16.498,0.0,0.0,0,0,0.0,
b4r,A006,1,simple,50,steady,ambiguous,16.495,0.0,0.0,0,0,0.0,
b4r,A006,2,simple,50,steady,ambiguous,18.249,0.0,0.0,0,0,0.0,
b4r,A006,3,simple,50,steady,ambiguous,16.774,0.0,0.0,0,0,0.0,
b4r,A006,4,simple,50,steady,ambiguous,16.854,0.0,0.0,0,0,0.0,
b4r,A007,0,simple,200,steady,ambiguous,17.949,0.0,0.0,0,0,0.0,
b4r,A007,1,simple,200,steady,ambiguous,16.875,0.0,0.0,0,0,0.0,
b4r,A007,2,simple,200,steady,ambiguous,17.665,0.0,0.0,0,0,0.0,
b4r,A007,3,simple,200,steady,ambiguous,18.202,0.0,0.0,0,0,0.0,
b4r,A007,4,simple,200,steady,ambiguous,17.629,0.0,0.0,0,0,0.0,
b4r,A008,0,simple,200,steady,ambiguous,16.414,0.0,0.0,0,0,0.0,
b4r,A008,1,simple,200,steady,ambiguous,18.298,0.0,0.0,0,0,0.0,
b4r,A008,2,simple,200,steady,ambiguous,18.263,0.0,0.0,0,0,0.0,
b4r,A008,3,simple,200,steady,ambiguous,16.957,0.0,0.0,0,0,0.0,
b4r,A008,4,simple,200,steady,ambiguous,18.302,0.0,0.0,0,0,0.0,
b4r,A009,0,simple,200,steady,ambiguous,16.711,0.0,0.0,0,0,0.0,
b4r,A009,1,simple,200,steady,ambiguous,16.715,0.0,0.0,0,0,0.0,
b4r,A009,2,simple,200,steady,ambiguous,16.72,0.0,0.0,0,0,0.0,
b4r,A009,3,simple,200,steady,ambiguous,16.712,0.0,0.0,0,0,0.0,
b4r,A009,4,simple,200,steady,ambiguous,16.705,0.0,0.0,0,0,0.0,
b4r,A010,0,simple,50,steady,ambiguous,16.836,0.0,0.0,0,0,0.0,
b4r,A010,1,simple,50,steady,ambiguous,16.702,0.0,0.0,0,0,0.0,
b4r,A010,2,simple,50,steady,ambiguous,16.818,0.0,0.0,0,0,0.0,
b4r,A010,3,simple,50,steady,ambiguous,16.825,0.0,0.0,0,0,0.0,
b4r,A010,4,simple,50,steady,ambiguous,16.787,0.0,0.0,0,0,0.0,
b4r,A011,0,simple,200,bursty-headroom,ambiguous,17.531,0.0,0.0,0,0,0.0,
b4r,A011,1,simple,200,bursty-headroom,ambiguous,16.851,0.0,0.0,0,0,0.0,
b4r,A011,2,simple,200,bursty-headroom,ambiguous,18.08,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""broadband-slice-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""Broadband slice for gadgets""}],
   "
b4r,A011,3,simple,200,bursty-headroom,ambiguous,18.131,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""broadband-slice-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""Broadband slice for gadgets""}],
   "
b4r,A011,4,simple,200,bursty-headroom,ambiguous,17.672,0.0,0.0,0,0,0.0,
b4r,A012,0,simple,200,bursty-headroom,ambiguous,17.182,0.0,0.0,0,0,0.0,
b4r,A012,1,simple,200,bursty-headroom,ambiguous,18.217,0.0,0.0,0,0,0.0,
b4r,A012,2,simple,200,bursty-headroom,ambiguous,17.252,0.0,0.0,0,0,0.0,
b4r,A012,3,simple,200,bursty-headroom,ambiguous,16.875,0.0,0.0,0,0,0.0,
b4r,A012,4,simple,200,bursty-headroom,ambiguous,18.089,0.0,0.0,0,0,0.0,
b4r,A013,0,simple,50,bursty-headroom,ambiguous,17.074,0.0,0.0,0,0,0.0,
b4r,A013,1,simple,50,bursty-headroom,ambiguous,18.301,0.0,0.0,0,0,0.0,
b4r,A013,2,simple,50,bursty-headroom,ambiguous,16.959,0.0,0.0,0,0,0.0,
b4r,A013,3,simple,50,bursty-headroom,ambiguous,16.96,0.0,0.0,0,0,0.0,
b4r,A013,4,simple,50,bursty-headroom,ambiguous,16.79,0.0,0.0,0,0,0.0,
b4r,A014,0,simple,50,fault-HA,ambiguous,16.899,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""basic-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""internet""]
  }"
b4r,A014,1,simple,50,fault-HA,ambiguous,17.205,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""basic-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""internet""]
  }"
b4r,A014,2,simple,50,fault-HA,ambiguous,16.933,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""basic-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""internet""]
  }"
b4r,A014,3,simple,50,fault-HA,ambiguous,17.073,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""basic-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""internet""]
  }"
b4r,A014,4,simple,50,fault-HA,ambiguous,16.911,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""basic-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""internet""]
  }"
b4r,A015,0,simple,50,fault-HA,ambiguous,17.924,0.0,0.0,0,0,0.0,
b4r,A015,1,simple,50,fault-HA,ambiguous,16.862,0.0,0.0,0,0,0.0,
b4r,A015,2,simple,50,fault-HA,ambiguous,16.888,0.0,0.0,0,0,0.0,
b4r,A015,3,simple,50,fault-HA,ambiguous,16.843,0.0,0.0,0,0,0.0,
b4r,A015,4,simple,50,fault-HA,ambiguous,16.968,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""5G-Core-Broadband-Deployment"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB broadband""}],
    ""dnns"":"
b4r,A016,0,medium,200,steady,ambiguous,19.582,0.0,0.0,1,0,0.0,
b4r,A016,1,medium,200,steady,ambiguous,20.094,0.0,0.0,1,0,0.0,
b4r,A016,2,medium,200,steady,ambiguous,20.887,0.0,0.0,1,0,0.0,
b4r,A016,3,medium,200,steady,ambiguous,17.936,0.0,0.0,1,0,0.0,
b4r,A016,4,medium,200,steady,ambiguous,19.641,0.0,0.0,0,0,0.0,
b4r,A017,0,medium,200,steady,ambiguous,16.761,0.0,0.0,0,0,0.0,
b4r,A017,1,medium,200,steady,ambiguous,16.849,0.0,0.0,0,0,0.0,
b4r,A017,2,medium,200,steady,ambiguous,16.721,0.0,0.0,0,0,0.0,
b4r,A017,3,medium,200,steady,ambiguous,18.325,0.0,0.0,0,0,0.0,
b4r,A017,4,medium,200,steady,ambiguous,16.847,0.0,0.0,0,0,0.0,
b4r,A018,0,medium,500,steady,ambiguous,17.844,0.0,0.0,0,0,0.0,
b4r,A018,1,medium,500,steady,ambiguous,17.017,0.0,0.0,0,0,0.0,
b4r,A018,2,medium,500,steady,ambiguous,18.211,0.0,0.3096,0,0,0.0,
b4r,A018,3,medium,500,steady,ambiguous,16.716,0.0,0.0,0,0,0.0,
b4r,A018,4,medium,500,steady,ambiguous,18.179,0.0,0.0,0,0,0.0,
b4r,A019,0,medium,500,steady,ambiguous,16.893,0.0,0.0,0,0,0.0,
b4r,A019,1,medium,500,steady,ambiguous,18.164,0.0,0.0,0,0,0.0,
b4r,A019,2,medium,500,steady,ambiguous,18.148,0.0,0.0,0,0,0.0,
b4r,A019,3,medium,500,steady,ambiguous,16.797,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""5G-Core-High-Bandwidth"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB high bandwidth""}],
    ""dnns"": "
b4r,A019,4,medium,500,steady,ambiguous,17.134,0.0,0.0,0,0,0.0,
b4r,A020,0,medium,200,steady,ambiguous,17.686,0.0,0.0,1,0,0.0,
b4r,A020,1,medium,200,steady,ambiguous,20.918,0.0,0.0,1,0,0.0,
b4r,A020,2,medium,200,steady,ambiguous,27.147,0.0,0.0,0,0,0.0,
b4r,A020,3,medium,200,steady,ambiguous,20.663,0.0,0.0,1,0,0.0,
b4r,A020,4,medium,200,steady,ambiguous,18.157,0.0,0.0,1,0,0.0,
b4r,A021,0,medium,200,steady,ambiguous,16.353,0.0,0.0,0,0,0.0,
b4r,A021,1,medium,200,steady,ambiguous,16.496,0.0,0.0,0,0,0.0,
b4r,A021,2,medium,200,steady,ambiguous,16.83,0.0,0.0,0,0,0.0,
b4r,A021,3,medium,200,steady,ambiguous,18.18,0.0,0.0,0,0,0.0,
b4r,A021,4,medium,200,steady,ambiguous,16.494,0.0,0.0,0,0,0.0,
b4r,A022,0,medium,200,steady,ambiguous,17.124,0.0,0.0,0,0,0.0,
b4r,A022,1,medium,200,steady,ambiguous,18.224,0.0,0.0,0,0,0.0,
b4r,A022,2,medium,200,steady,ambiguous,17.407,0.0,0.0,0,0,0.0,
b4r,A022,3,medium,200,steady,ambiguous,16.262,0.0,0.0,0,0,0.0,
b4r,A022,4,medium,200,steady,ambiguous,16.986,0.0,0.0,0,0,0.0,
b4r,A023,0,medium,200,steady,ambiguous,18.263,0.0,0.0,0,0,0.0,
b4r,A023,1,medium,200,steady,ambiguous,18.344,0.0,0.0,0,0,0.0,
b4r,A023,2,medium,200,steady,ambiguous,18.179,0.0,0.0,0,0,0.0,
b4r,A023,3,medium,200,steady,ambiguous,18.202,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""mission-critical-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 2, ""sd"": ""000002"", ""description"": ""Mission-Critical URLLC""}],
    ""dn"
b4r,A023,4,medium,200,steady,ambiguous,18.3,0.0,0.0,0,0,0.0,
b4r,A024,0,medium,200,steady,ambiguous,19.495,0.0,0.0,1,0,0.0,
b4r,A024,1,medium,200,steady,ambiguous,17.521,0.0,0.0,1,0,0.0,
b4r,A024,2,medium,200,steady,ambiguous,20.109,0.0,0.0,1,0,0.0,
b4r,A024,3,medium,200,steady,ambiguous,17.666,0.0,0.0,1,0,0.0,
b4r,A024,4,medium,200,steady,ambiguous,20.696,0.0,0.0,1,0,0.0,
b4r,A025,0,medium,500,steady,ambiguous,16.769,0.0,0.0,0,0,0.0,
b4r,A025,1,medium,500,steady,ambiguous,18.141,0.0,0.0,0,0,0.0,
b4r,A025,2,medium,500,steady,ambiguous,18.295,0.0,0.0,0,0,0.0,
b4r,A025,3,medium,500,steady,ambiguous,18.064,0.0,0.0,0,0,0.0,
b4r,A025,4,medium,500,steady,ambiguous,16.883,0.0,0.0,0,0,0.0,
b4r,A026,0,medium,500,bursty-headroom,ambiguous,16.921,0.0,0.0,0,0,0.0,
b4r,A026,1,medium,500,bursty-headroom,ambiguous,16.926,0.0,0.0,0,0,0.0,
b4r,A026,2,medium,500,bursty-headroom,ambiguous,28.61,0.0,0.0,0,0,0.0,
b4r,A026,3,medium,500,bursty-headroom,ambiguous,16.917,0.0,0.0,0,0,0.0,
b4r,A026,4,medium,500,bursty-headroom,ambiguous,28.603,0.0,0.0,0,0,0.0,
b4r,A027,0,medium,500,bursty-headroom,ambiguous,16.735,0.0,0.0836,0,0,0.0,
b4r,A027,1,medium,500,bursty-headroom,ambiguous,16.436,0.0,0.0,0,0,0.0,
b4r,A027,2,medium,500,bursty-headroom,ambiguous,16.745,0.0,0.0,0,0,0.0,
b4r,A027,3,medium,500,bursty-headroom,ambiguous,16.988,0.0,0.0,0,0,0.0,
b4r,A027,4,medium,500,bursty-headroom,ambiguous,16.924,0.0,0.0,0,0,0.0,
b4r,A028,0,medium,500,bursty-headroom,ambiguous,16.912,0.0,0.2428,0,0,0.0,
b4r,A028,1,medium,500,bursty-headroom,ambiguous,17.401,0.0,0.3166,0,0,0.0,
b4r,A028,2,medium,500,bursty-headroom,ambiguous,16.938,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""5G-Core-EMBB-Fabric"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB fabric""}],
